Watching for file changes with StatReloader
Forbidden (CSRF token missing.): /admin/login/
"POST /admin/login/?next=/admin/users/user/ HTTP/1.1" 403 2505
"GET /api/v1/orders/cart/ HTTP/1.1" 200 532
"GET /api/v1/products/?business_type=General+Clothing HTTP/1.1" 200 3681
"GET /api/v1/auth/shipping-info/ HTTP/1.1" 200 75
"GET /api/v1/auth/status/ HTTP/1.1" 200 541
"POST /api/v1/orders/cart/add/ HTTP/1.1" 201 368
"GET /api/v1/orders/cart/ HTTP/1.1" 200 533
"POST /api/v1/orders/cart/add/ HTTP/1.1" 201 369
"GET /api/v1/auth/shipping-info/ HTTP/1.1" 200 75
"GET /api/v1/auth/status/ HTTP/1.1" 200 541
"GET /api/v1/orders/cart/ HTTP/1.1" 200 534
"GET /api/v1/orders/cart/ HTTP/1.1" 200 534
"GET /api/v1/orders/cart/ HTTP/1.1" 200 534
"OPTIONS /api/v1/orders/cart/items/8/remove/ HTTP/1.1" 200 0
"DELETE /api/v1/orders/cart/items/8/remove/ HTTP/1.1" 204 0
"GET /api/v1/orders/cart/ HTTP/1.1" 200 161
"GET /api/v1/products/ HTTP/1.1" 200 8404
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
"GET /api/v1/products/ HTTP/1.1" 200 8404
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
"GET /api/v1/products/6/ HTTP/1.1" 200 1727
"GET /api/v1/products/6/ HTTP/1.1" 200 1728
"GET /api/v1/products/?business_type=General+Clothing HTTP/1.1" 200 3681
"OPTIONS /api/v1/products/1/ HTTP/1.1" 200 0
"OPTIONS /api/v1/products/1/ HTTP/1.1" 200 0
"GET /api/v1/products/1/ HTTP/1.1" 200 1761
"GET /api/v1/products/1/ HTTP/1.1" 200 1761
"GET /api/v1/orders/cart/ HTTP/1.1" 200 161
"GET /api/v1/auth/status/ HTTP/1.1" 200 541
"GET /api/v1/products/1/ HTTP/1.1" 200 1761
"GET /api/v1/products/ HTTP/1.1" 200 8404
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
"POST /api/v1/orders/cart/add/ HTTP/1.1" 201 368
"GET /api/v1/orders/cart/ HTTP/1.1" 200 531
"GET /api/v1/auth/shipping-info/ HTTP/1.1" 200 75
"GET /api/v1/auth/status/ HTTP/1.1" 200 541
"GET /api/v1/orders/cart/ HTTP/1.1" 200 532
"POST /api/v1/orders/cart/add/ HTTP/1.1" 201 369
"GET /api/v1/orders/cart/ HTTP/1.1" 200 533
"GET /api/v1/products/ HTTP/1.1" 200 8404
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
"GET /api/v1/auth/shipping-info/ HTTP/1.1" 200 75
"GET /api/v1/auth/status/ HTTP/1.1" 200 541
"GET /api/v1/orders/cart/ HTTP/1.1" 200 533
"POST /api/v1/orders/cart/add/ HTTP/1.1" 201 369
"GET /api/v1/orders/cart/ HTTP/1.1" 200 533
"OPTIONS /api/v1/products/ HTTP/1.1" 200 0
"GET /api/v1/products/ HTTP/1.1" 200 8404
"OPTIONS /api/v1/auth/stores/ HTTP/1.1" 200 0
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
"OPTIONS /api/v1/auth/shipping-info/ HTTP/1.1" 200 0
"OPTIONS /api/v1/orders/cart/ HTTP/1.1" 200 0
"OPTIONS /api/v1/auth/status/ HTTP/1.1" 200 0
"OPTIONS /api/v1/orders/cart/add/ HTTP/1.1" 200 0
"GET /api/v1/auth/shipping-info/ HTTP/1.1" 200 75
"GET /api/v1/auth/status/ HTTP/1.1" 200 541
"GET /api/v1/orders/cart/ HTTP/1.1" 200 533
"POST /api/v1/orders/cart/add/ HTTP/1.1" 201 369
"OPTIONS /api/v1/orders/cart/ HTTP/1.1" 200 0
"GET /api/v1/orders/cart/ HTTP/1.1" 200 533
"OPTIONS /api/v1/orders/cart/items/9/remove/ HTTP/1.1" 200 0
"DELETE /api/v1/orders/cart/items/9/remove/ HTTP/1.1" 204 0
"OPTIONS /api/v1/orders/cart/ HTTP/1.1" 200 0
"GET /api/v1/orders/cart/ HTTP/1.1" 200 161
"OPTIONS /api/v1/products/ HTTP/1.1" 200 0
"GET /api/v1/products/ HTTP/1.1" 200 8404
"OPTIONS /api/v1/auth/stores/ HTTP/1.1" 200 0
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
"OPTIONS /api/v1/auth/status/ HTTP/1.1" 200 0
"GET /api/v1/auth/status/ HTTP/1.1" 200 541
"OPTIONS /api/v1/products/ HTTP/1.1" 200 0
"GET /api/v1/products/ HTTP/1.1" 200 8404
"OPTIONS /api/v1/auth/stores/ HTTP/1.1" 200 0
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
"OPTIONS /api/v1/products/4/ HTTP/1.1" 200 0
"GET /api/v1/products/4/ HTTP/1.1" 200 1719
"OPTIONS /api/v1/orders/cart/add/ HTTP/1.1" 200 0
"POST /api/v1/orders/cart/add/ HTTP/1.1" 201 369
"OPTIONS /api/v1/orders/cart/ HTTP/1.1" 200 0
"GET /api/v1/orders/cart/ HTTP/1.1" 200 533
"OPTIONS /api/v1/auth/shipping-info/ HTTP/1.1" 200 0
"OPTIONS /api/v1/orders/cart/ HTTP/1.1" 200 0
"OPTIONS /api/v1/orders/cart/add/ HTTP/1.1" 200 0
"OPTIONS /api/v1/auth/status/ HTTP/1.1" 200 0
"GET /api/v1/auth/shipping-info/ HTTP/1.1" 200 75
"GET /api/v1/orders/cart/ HTTP/1.1" 200 533
"POST /api/v1/orders/cart/add/ HTTP/1.1" 201 369
"GET /api/v1/auth/status/ HTTP/1.1" 200 541
"OPTIONS /api/v1/orders/cart/ HTTP/1.1" 200 0
"GET /api/v1/orders/cart/ HTTP/1.1" 200 533
"OPTIONS /api/v1/products/ HTTP/1.1" 200 0
"OPTIONS /api/v1/products/4/ HTTP/1.1" 200 0
"OPTIONS /api/v1/orders/cart/add/ HTTP/1.1" 200 0
"OPTIONS /api/v1/auth/status/ HTTP/1.1" 200 0
"GET /api/v1/auth/status/ HTTP/1.1" 200 541
"POST /api/v1/orders/cart/add/ HTTP/1.1" 201 369
"GET /api/v1/products/4/ HTTP/1.1" 200 1719
"OPTIONS /api/v1/orders/cart/ HTTP/1.1" 200 0
"GET /api/v1/products/ HTTP/1.1" 200 8404
"OPTIONS /api/v1/auth/stores/ HTTP/1.1" 200 0
"GET /api/v1/orders/cart/ HTTP/1.1" 200 533
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
"OPTIONS /api/v1/orders/cart/add/ HTTP/1.1" 200 0
"POST /api/v1/orders/cart/add/ HTTP/1.1" 201 370
"OPTIONS /api/v1/orders/cart/ HTTP/1.1" 200 0
"GET /api/v1/orders/cart/ HTTP/1.1" 200 535
"OPTIONS /api/v1/orders/cart/ HTTP/1.1" 200 0
"OPTIONS /api/v1/auth/status/ HTTP/1.1" 200 0
"OPTIONS /api/v1/auth/shipping-info/ HTTP/1.1" 200 0
"OPTIONS /api/v1/orders/cart/add/ HTTP/1.1" 200 0
"GET /api/v1/auth/shipping-info/ HTTP/1.1" 200 75
"GET /api/v1/auth/status/ HTTP/1.1" 200 541
"GET /api/v1/orders/cart/ HTTP/1.1" 200 535
"POST /api/v1/orders/cart/add/ HTTP/1.1" 201 371
"OPTIONS /api/v1/orders/cart/ HTTP/1.1" 200 0
"GET /api/v1/orders/cart/ HTTP/1.1" 200 537
"GET /api/v1/products/ HTTP/1.1" 200 8404
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
"GET /api/v1/auth/shipping-info/ HTTP/1.1" 200 75
"GET /api/v1/auth/status/ HTTP/1.1" 200 541
"POST /api/v1/orders/cart/add/ HTTP/1.1" 201 371
"GET /api/v1/orders/cart/ HTTP/1.1" 200 537
"OPTIONS /api/v1/orders/cart/items/10/remove/ HTTP/1.1" 200 0
"DELETE /api/v1/orders/cart/items/10/remove/ HTTP/1.1" 204 0
"GET /api/v1/orders/cart/ HTTP/1.1" 200 161
"GET /api/v1/products/ HTTP/1.1" 200 8404
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
"GET /api/v1/products/6/ HTTP/1.1" 200 1728
"POST /api/v1/orders/cart/add/ HTTP/1.1" 201 376
"GET /api/v1/orders/cart/ HTTP/1.1" 200 539
"GET /api/v1/auth/shipping-info/ HTTP/1.1" 200 75
"GET /api/v1/auth/status/ HTTP/1.1" 200 541
"POST /api/v1/orders/cart/add/ HTTP/1.1" 201 376
"GET /api/v1/orders/cart/ HTTP/1.1" 200 539
"GET /api/v1/products/ HTTP/1.1" 200 8404
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
"GET /api/v1/auth/shipping-info/ HTTP/1.1" 200 75
"GET /api/v1/auth/status/ HTTP/1.1" 200 541
"POST /api/v1/orders/cart/add/ HTTP/1.1" 201 377
"GET /api/v1/orders/cart/ HTTP/1.1" 200 541
"OPTIONS /api/v1/products/ HTTP/1.1" 200 0
"GET /api/v1/products/ HTTP/1.1" 200 8404
"OPTIONS /api/v1/auth/stores/ HTTP/1.1" 200 0
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
"OPTIONS /api/v1/auth/shipping-info/ HTTP/1.1" 200 0
"OPTIONS /api/v1/auth/status/ HTTP/1.1" 200 0
"OPTIONS /api/v1/orders/cart/add/ HTTP/1.1" 200 0
"GET /api/v1/auth/shipping-info/ HTTP/1.1" 200 75
"GET /api/v1/auth/status/ HTTP/1.1" 200 541
"POST /api/v1/orders/cart/add/ HTTP/1.1" 201 377
"OPTIONS /api/v1/orders/cart/ HTTP/1.1" 200 0
"GET /api/v1/orders/cart/ HTTP/1.1" 200 541
"OPTIONS /api/v1/auth/status/ HTTP/1.1" 200 0
"OPTIONS /api/v1/orders/cart/add/ HTTP/1.1" 200 0
"GET /api/v1/auth/status/ HTTP/1.1" 200 541
"POST /api/v1/orders/cart/add/ HTTP/1.1" 201 378
"OPTIONS /api/v1/orders/cart/ HTTP/1.1" 200 0
"GET /api/v1/orders/cart/ HTTP/1.1" 200 543
"OPTIONS /api/v1/auth/shipping-info/ HTTP/1.1" 200 0
"OPTIONS /api/v1/auth/status/ HTTP/1.1" 200 0
"OPTIONS /api/v1/orders/cart/ HTTP/1.1" 200 0
"GET /api/v1/auth/shipping-info/ HTTP/1.1" 200 75
"GET /api/v1/auth/status/ HTTP/1.1" 200 541
"GET /api/v1/orders/cart/ HTTP/1.1" 200 543
"OPTIONS /api/v1/auth/status/ HTTP/1.1" 200 0
"GET /api/v1/auth/status/ HTTP/1.1" 200 541
"OPTIONS /api/v1/orders/cart/items/11/remove/ HTTP/1.1" 200 0
"DELETE /api/v1/orders/cart/items/11/remove/ HTTP/1.1" 204 0
"OPTIONS /api/v1/orders/cart/ HTTP/1.1" 200 0
"GET /api/v1/orders/cart/ HTTP/1.1" 200 161
"OPTIONS /api/v1/products/ HTTP/1.1" 200 0
"GET /api/v1/products/ HTTP/1.1" 200 8404
"OPTIONS /api/v1/auth/stores/ HTTP/1.1" 200 0
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
"OPTIONS /api/v1/products/7/ HTTP/1.1" 200 0
"GET /api/v1/products/7/ HTTP/1.1" 200 1728
"OPTIONS /api/v1/orders/cart/add/ HTTP/1.1" 200 0
"POST /api/v1/orders/cart/add/ HTTP/1.1" 201 379
"OPTIONS /api/v1/orders/cart/ HTTP/1.1" 200 0
"GET /api/v1/orders/cart/ HTTP/1.1" 200 543
"OPTIONS /api/v1/auth/shipping-info/ HTTP/1.1" 200 0
"OPTIONS /api/v1/auth/status/ HTTP/1.1" 200 0
"OPTIONS /api/v1/orders/cart/ HTTP/1.1" 200 0
"GET /api/v1/auth/shipping-info/ HTTP/1.1" 200 75
"GET /api/v1/auth/status/ HTTP/1.1" 200 541
"GET /api/v1/orders/cart/ HTTP/1.1" 200 543
"OPTIONS /api/v1/products/ HTTP/1.1" 200 0
"GET /api/v1/products/ HTTP/1.1" 200 8404
"OPTIONS /api/v1/auth/stores/ HTTP/1.1" 200 0
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
"OPTIONS /api/v1/products/5/ HTTP/1.1" 200 0
"GET /api/v1/products/5/ HTTP/1.1" 200 1740
"OPTIONS /api/v1/orders/cart/add/ HTTP/1.1" 200 0
"POST /api/v1/orders/cart/add/ HTTP/1.1" 201 367
"OPTIONS /api/v1/orders/cart/ HTTP/1.1" 200 0
"GET /api/v1/orders/cart/ HTTP/1.1" 200 911
"OPTIONS /api/v1/auth/shipping-info/ HTTP/1.1" 200 0
"OPTIONS /api/v1/orders/cart/ HTTP/1.1" 200 0
"OPTIONS /api/v1/auth/status/ HTTP/1.1" 200 0
"GET /api/v1/auth/shipping-info/ HTTP/1.1" 200 75
"GET /api/v1/auth/status/ HTTP/1.1" 200 541
"GET /api/v1/orders/cart/ HTTP/1.1" 200 911
"OPTIONS /api/v1/orders/orders/create/ HTTP/1.1" 200 0
"POST /api/v1/orders/orders/create/ HTTP/1.1" 201 1837
"OPTIONS /api/v1/orders/cart/clear/ HTTP/1.1" 200 0
"POST /api/v1/orders/cart/clear/ HTTP/1.1" 200 39
"OPTIONS /api/v1/auth/shipping-info/ HTTP/1.1" 200 0
"GET /api/v1/auth/shipping-info/ HTTP/1.1" 200 75
"OPTIONS /api/v1/products/ HTTP/1.1" 200 0
"GET /api/v1/products/ HTTP/1.1" 200 8404
"OPTIONS /api/v1/auth/stores/ HTTP/1.1" 200 0
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
"OPTIONS /api/v1/orders/orders/ HTTP/1.1" 200 0
"OPTIONS /api/v1/auth/status/ HTTP/1.1" 200 0
"OPTIONS /api/v1/orders/cart/ HTTP/1.1" 200 0
"GET /api/v1/auth/status/ HTTP/1.1" 200 541
"GET /api/v1/orders/cart/ HTTP/1.1" 200 161
"GET /api/v1/orders/orders/ HTTP/1.1" 200 3675
"OPTIONS /api/v1/orders/orders/74275/ HTTP/1.1" 200 0
"GET /api/v1/orders/orders/74275/ HTTP/1.1" 200 908
"OPTIONS /api/v1/products/ HTTP/1.1" 200 0
"GET /api/v1/products/ HTTP/1.1" 200 8404
"OPTIONS /api/v1/auth/stores/ HTTP/1.1" 200 0
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
"GET /api/v1/orders/orders/74275/ HTTP/1.1" 200 908
"GET /api/v1/orders/orders/ HTTP/1.1" 200 3675
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
"GET /api/v1/auth/shipping-info/ HTTP/1.1" 200 75
"GET /api/v1/auth/status/ HTTP/1.1" 200 541
"GET /api/v1/orders/cart/ HTTP/1.1" 200 161
"GET /api/v1/auth/status/ HTTP/1.1" 200 541
"GET /api/v1/products/ HTTP/1.1" 200 8404
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
"GET /api/v1/products/?business_type=Thrifted+Clothing HTTP/1.1" 200 2402
"GET /api/v1/auth/status/ HTTP/1.1" 200 541
"GET /api/v1/orders/cart/ HTTP/1.1" 200 161
"GET /api/v1/products/ HTTP/1.1" 200 8404
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
"GET /api/v1/auth/status/ HTTP/1.1" 200 541
"OPTIONS /api/v1/auth/seller/signup/ HTTP/1.1" 200 0
"POST /api/v1/auth/seller/signup/ HTTP/1.1" 201 870
"GET /api/v1/auth/status/ HTTP/1.1" 200 1317
"GET /api/v1/auth/status/ HTTP/1.1" 200 1317
"POST /admin/login/?next=/admin/ HTTP/1.1" 200 4333
"POST /admin/login/?next=/admin/ HTTP/1.1" 200 4333
D:\Work\mufrad\JustClothing\backend\apps\products\views.py changed, reloading.
Watching for file changes with StatReloader
D:\Work\mufrad\JustClothing\backend\apps\products\views.py changed, reloading.
Watching for file changes with StatReloader
"GET /api/v1/products/ HTTP/1.1" 200 8404
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
D:\Work\mufrad\JustClothing\backend\apps\products\views.py changed, reloading.
Watching for file changes with StatReloader
"OPTIONS /api/v1/products/tags/ HTTP/1.1" 200 0
Not Found: /api/v1/products/tags/
"GET /api/v1/products/tags/ HTTP/1.1" 404 23
"GET /api/v1/orders/cart/ HTTP/1.1" 200 161
"GET /api/v1/auth/status/ HTTP/1.1" 200 1317
"GET /api/v1/products/ HTTP/1.1" 200 8404
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
"GET /api/v1/orders/cart/ HTTP/1.1" 200 161
"GET /api/v1/auth/status/ HTTP/1.1" 200 1317
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
"GET /api/v1/orders/cart/ HTTP/1.1" 200 161
"GET /api/v1/auth/status/ HTTP/1.1" 200 1317
"OPTIONS /api/v1/products/?tags=Streetwear HTTP/1.1" 200 0
"GET /api/v1/products/?tags=Streetwear HTTP/1.1" 200 52
"OPTIONS /api/v1/products/?tags=Gym+wear HTTP/1.1" 200 0
"GET /api/v1/products/?tags=Gym+wear HTTP/1.1" 200 52
"OPTIONS /api/v1/products/?tags=Formal+wear HTTP/1.1" 200 0
"GET /api/v1/products/?tags=Formal+wear HTTP/1.1" 200 52
"OPTIONS /api/v1/products/?tags=Oversized+fits HTTP/1.1" 200 0
"GET /api/v1/products/?tags=Oversized+fits HTTP/1.1" 200 52
"GET /api/v1/orders/cart/ HTTP/1.1" 200 161
"GET /api/v1/auth/status/ HTTP/1.1" 200 1317
"GET /api/v1/products/ HTTP/1.1" 200 8404
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
Not Found: /api/v1/products/tags/
"GET /api/v1/products/tags/ HTTP/1.1" 404 23
Not Found: /api/v1/products/tags/
"GET /api/v1/products/tags/ HTTP/1.1" 404 23
Not Found: /api/v1/products/tags/
"GET /api/v1/products/tags/ HTTP/1.1" 404 23
"OPTIONS /api/v1/products/tags/ HTTP/1.1" 200 0
"OPTIONS /api/v1/products/ HTTP/1.1" 200 0
Not Found: /api/v1/products/tags/
"OPTIONS /api/v1/orders/cart/ HTTP/1.1" 200 0
"OPTIONS /api/v1/auth/status/ HTTP/1.1" 200 0
"GET /api/v1/products/tags/ HTTP/1.1" 404 23
"GET /api/v1/orders/cart/ HTTP/1.1" 200 161
"GET /api/v1/auth/status/ HTTP/1.1" 200 1317
"GET /api/v1/products/ HTTP/1.1" 200 8404
"OPTIONS /api/v1/auth/stores/ HTTP/1.1" 200 0
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
Not Found: /api/v1/products/tags/
"GET /api/v1/products/tags/ HTTP/1.1" 404 23
Watching for file changes with StatReloader
Not Found: /api/v1/products/tags/
"GET /api/v1/products/tags/ HTTP/1.1" 404 23
D:\Work\mufrad\JustClothing\backend\apps\products\urls.py changed, reloading.
Watching for file changes with StatReloader
"OPTIONS /api/v1/products/ HTTP/1.1" 200 0
"GET /api/v1/products/ HTTP/1.1" 200 8404
D:\Work\mufrad\JustClothing\backend\apps\products\urls.py changed, reloading.
Watching for file changes with StatReloader
Unauthorized: /api/v1/products/tags/
"GET /api/v1/products/tags/ HTTP/1.1" 401 58
D:\Work\mufrad\JustClothing\backend\apps\products\views.py changed, reloading.
Watching for file changes with StatReloader
"GET /api/v1/products/tags/ HTTP/1.1" 200 2137
"GET /api/v1/products/tags/ HTTP/1.1" 200 2137
"GET /api/v1/orders/cart/ HTTP/1.1" 200 161
"GET /api/v1/auth/status/ HTTP/1.1" 200 1317
"GET /api/v1/products/ HTTP/1.1" 200 8404
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
"OPTIONS /api/v1/products/?tags=athletic HTTP/1.1" 200 0
"GET /api/v1/products/?tags=athletic HTTP/1.1" 200 1242
"GET /api/v1/products/?tags=Formal+wear HTTP/1.1" 200 52
"OPTIONS /api/v1/products/?tags=Formal+wear%2Cstreetwear HTTP/1.1" 200 0
"GET /api/v1/products/?tags=Formal+wear%2Cstreetwear HTTP/1.1" 200 3618
"OPTIONS /api/v1/products/?tags=streetwear HTTP/1.1" 200 0
"GET /api/v1/products/?tags=streetwear HTTP/1.1" 200 3618
"GET /api/v1/products/ HTTP/1.1" 200 8404
"GET /api/v1/products/ HTTP/1.1" 200 8404
"OPTIONS /api/v1/products/?tags=vintage HTTP/1.1" 200 0
"GET /api/v1/products/?tags=vintage HTTP/1.1" 200 2402
"GET /api/v1/products/ HTTP/1.1" 200 8404
"GET /api/v1/products/tags/ HTTP/1.1" 200 2137
"GET /api/v1/products/tags/ HTTP/1.1" 200 2137
"GET /api/v1/products/?tags=Gym+wear HTTP/1.1" 200 52
"GET /api/v1/products/ HTTP/1.1" 200 8404
"GET /api/v1/products/?business_type=General+Clothing HTTP/1.1" 200 3681
"GET /api/v1/products/ HTTP/1.1" 200 8404
"GET /api/v1/products/3/ HTTP/1.1" 200 1762
"OPTIONS /api/v1/users/stores/1/homepage-products/ HTTP/1.1" 200 0
"GET /api/v1/users/stores/1/homepage-products/ HTTP/1.1" 200 2
"GET /api/v1/products/tags/ HTTP/1.1" 200 2137
"GET /api/v1/products/tags/ HTTP/1.1" 200 2137
"GET /api/v1/auth/status/ HTTP/1.1" 200 1317
"GET /api/v1/products/ HTTP/1.1" 200 8404
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
"GET /api/v1/products/tags/ HTTP/1.1" 200 2137
"GET /api/v1/auth/status/ HTTP/1.1" 200 1317
"GET /api/v1/auth/status/ HTTP/1.1" 200 1317
"GET /api/v1/auth/status/ HTTP/1.1" 200 1317
"GET /api/v1/auth/status/ HTTP/1.1" 200 1317
"GET /api/v1/auth/status/ HTTP/1.1" 200 1317
"GET /api/v1/auth/status/ HTTP/1.1" 200 1317
"GET /api/v1/auth/status/ HTTP/1.1" 200 1317
"GET /api/v1/auth/status/ HTTP/1.1" 200 1317
"GET /api/v1/auth/status/ HTTP/1.1" 200 1317
"GET /api/v1/products/tags/ HTTP/1.1" 200 2137
"GET /api/v1/auth/status/ HTTP/1.1" 200 1317
"GET /api/v1/auth/status/ HTTP/1.1" 200 1317
D:\Work\mufrad\JustClothing\backend\apps\users\models.py changed, reloading.
Watching for file changes with StatReloader
D:\Work\mufrad\JustClothing\backend\apps\users\views.py changed, reloading.
Watching for file changes with StatReloader
D:\Work\mufrad\JustClothing\backend\apps\users\views.py changed, reloading.
Watching for file changes with StatReloader
D:\Work\mufrad\JustClothing\backend\apps\users\urls.py changed, reloading.
Watching for file changes with StatReloader
"OPTIONS /api/v1/auth/preferences/ HTTP/1.1" 200 0
Not Found: /api/v1/auth/preferences/
"POST /api/v1/auth/preferences/ HTTP/1.1" 404 10399
D:\Work\mufrad\JustClothing\backend\apps\users\urls.py changed, reloading.
Watching for file changes with StatReloader
"POST /api/v1/auth/preferences/ HTTP/1.1" 200 125
"GET /api/v1/products/tags/ HTTP/1.1" 200 2137
"GET /api/v1/products/?business_type=Thrifted+Clothing HTTP/1.1" 200 2402
"OPTIONS /api/v1/products/?tags=Ethnic+wear HTTP/1.1" 200 0
"GET /api/v1/products/?tags=Ethnic+wear HTTP/1.1" 200 52
"GET /api/v1/products/ HTTP/1.1" 200 8404
"GET /api/v1/products/ HTTP/1.1" 200 8404
Watching for file changes with StatReloader
"GET /api/v1/products/tags/ HTTP/1.1" 200 2137
"GET /api/v1/orders/cart/ HTTP/1.1" 200 161
"GET /api/v1/auth/status/ HTTP/1.1" 200 1475
"GET /api/v1/products/ HTTP/1.1" 200 8404
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
"GET /api/v1/products/tags/ HTTP/1.1" 200 2137
"GET /api/v1/orders/cart/ HTTP/1.1" 200 161
"GET /api/v1/auth/status/ HTTP/1.1" 200 1475
"GET /api/v1/products/ HTTP/1.1" 200 8404
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
"GET /api/v1/products/tags/ HTTP/1.1" 200 2137
"GET /api/v1/orders/cart/ HTTP/1.1" 200 161
"GET /api/v1/auth/status/ HTTP/1.1" 200 1475
"GET /api/v1/products/ HTTP/1.1" 200 8404
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
"GET /api/v1/products/tags/ HTTP/1.1" 200 2137
"GET /api/v1/orders/cart/ HTTP/1.1" 200 161
"GET /api/v1/auth/status/ HTTP/1.1" 200 1475
"GET /api/v1/products/ HTTP/1.1" 200 8404
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
"GET /api/v1/products/tags/ HTTP/1.1" 200 2137
"GET /api/v1/orders/cart/ HTTP/1.1" 200 161
"GET /api/v1/auth/status/ HTTP/1.1" 200 1475
"GET /api/v1/products/ HTTP/1.1" 200 8404
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
"GET /api/v1/orders/cart/ HTTP/1.1" 200 161
"GET /api/v1/products/tags/ HTTP/1.1" 200 2137
"GET /api/v1/auth/status/ HTTP/1.1" 200 1475
"GET /api/v1/products/ HTTP/1.1" 200 8404
"GET /api/v1/auth/stores/ HTTP/1.1" 200 3220
